GPR_left,GPR_right,GPA_left,GPA_right,scale
143.38134983208712,140.05851872055348,29.31122559662703,26.2308209902679,668.0
143.31328795373776,140.05253168433345,29.304775127975812,26.244498434120768,669.0
143.27629808742108,140.0348921483168,29.28876586872297,26.25968821180796,670.0
143.28340448779366,140.0240327699049,29.281976726644015,26.268297210792767,671.0
143.28466494954188,140.04042741922555,29.278612698320515,26.27189334285882,672.0
143.28460735175554,140.0477661324857,29.275274990491425,26.27063055663847,673.0
143.28720858393075,140.06386278097827,29.264770087033547,26.271443943799518,674.0
143.2927322850009,140.07212250316607,29.261769336984134,26.271431865570538,675.0
143.29823964376018,140.07784051721464,29.260066897499538,26.273205351262416,676.0
143.29379862016037,140.09183496746,29.258181722881343,26.272309430014854,677.0
143.2821804314384,140.07993067604576,29.257227501331663,26.278230310894877,678.0
143.2709519346146,140.0869907886033,29.25970581134443,26.276969350520307,679.0
143.24834225979458,140.10309997437506,29.256066944083067,26.277766238980107,680.0
143.20994299890774,140.12546415681558,29.248874928149856,26.277744983327036,681.0
143.166616399475,140.15162559876683,29.269731747619506,26.274122126345233,682.0
143.14959497518083,140.16828805182956,29.288319964491173,26.27167848833374,683.0
143.12161388064956,140.17678380240187,29.24550078325654,26.27166622612746,684.0
143.0906254315944,140.19025720311265,29.208175116937678,26.268068109770688,685.0
143.09784710405185,140.19820023234678,29.215287835426107,26.27025262902416,686.0
143.09292847653504,140.2045535833941,29.218451106822215,26.26901796466832,687.0
143.08819850735028,140.2260680783962,29.214612035171776,26.269817144230114,688.0
143.07980880314176,140.25841403969903,29.19563247098095,26.26980767252476,689.0
143.067732802588,140.2929707789206,29.19865217865958,26.266238323030862,690.0
143.04326125690676,140.32839228397168,29.195065127749796,26.26135419282073,691.0
143.03149819989744,140.3438732736096,29.190290420544862,26.255609048446296,692.0
143.03392377659847,140.3505623185875,29.187582279082456,26.251484792965133,693.0
143.03936591985877,140.3657587809764,29.182590196436916,26.251555429184364,694.0
143.0479348385322,140.37334643058324,29.176351763033253,26.247272615617195,695.0
143.05511408838692,140.37846734088413,29.16837568291395,26.241049662952477,696.0
143.08904739674492,140.39162891332666,29.15952578953818,26.22998562005686,697.0
143.09918206161817,140.39048558091173,29.14942829183488,26.218194809712937,698.0
143.12270149645948,140.3753295313872,29.137579080070157,26.205176619044057,699.0
143.129732912518,140.38839878851925,29.11943015757482,26.191839482854782,700.0
143.1274808262065,140.3872649569917,29.097939799668918,26.178303310206115,701.0
143.13828514296333,140.43325405318183,29.074037372253706,26.166016028537655,702.0
143.14913997315716,140.46334824895854,29.050613053904883,26.147320027462534,703.0
143.15692858334293,140.4711835233823,29.025929417938162,26.13672086404573,704.0
143.16686664961637,140.4699386997856,29.003840228476484,26.124231779370017,705.0
143.16757944911095,140.46831424967695,28.98162587755028,26.115321158341633,706.0
143.16958800557043,140.4552972650557,28.958727021756655,26.107485849172487,707.0
143.1610340706217,140.45112311637624,28.943517627927164,26.099822476760973,708.0
143.16023985916007,140.44542372751005,28.93334298666027,26.081849726944867,709.0
143.1602029306522,140.43205530839222,28.91986580703757,26.06376627995732,710.0
143.14259248385483,140.4221344769519,28.89884105114556,26.054936056929257,711.0
143.13396376839313,140.42097078089955,28.876830421477198,26.037102077716074,712.0
143.13358395650863,140.40635511360517,28.85497715937899,26.01855074240371,713.0
143.1183991983996,140.39601132200184,28.830749151838237,26.0092445060281,714.0
143.1161882778485,140.39249294891414,28.806559528603955,26.000132750946438,715.0
143.11750904236283,140.39137715273927,28.79208452240454,25.993371693593545,716.0
143.11779574791473,140.38861703276893,28.7846613604756,25.975148565059985,717.0
143.1046540425305,140.38686343478287,28.774331389131596,25.958013757431626,718.0
143.09193000498988,140.38512713172815,28.765660552707214,25.949428867236318,719.0
143.09161226594784,140.36536593857693,28.75473326477989,25.930565009060146,720.0
143.07856155723235,140.35263068217571,28.74936927865686,25.90349144637877,721.0
143.0707805567575,140.34339464317867,28.735366426947955,25.87001148440887,722.0
143.06460509073668,140.33044743702925,28.705580304642357,25.84306606169607,723.0
143.06496209602994,140.32092301795402,28.746502615455466,25.834699226952022,724.0
143.05202015007964,140.31829053259688,28.706852267020356,25.807907264315933,725.0
143.0595475946747,140.3166531264621,28.667311148195257,25.772359182684642,726.0
143.0889938910729,140.31503250529568,28.627878808239007,25.736908894950552,727.0
143.11136304420842,140.30395047139822,28.588554798887028,25.701555998116827,728.0
143.13434977099098,140.2880217216321,28.549338674334372,25.666300091397876,729.0
143.15966732146381,140.2720205309935,28.510229991218846,25.64141984987342,730.0
143.1771083934031,140.26133477511567,28.47122830860432,25.62834958855147,731.0
143.19408234480053,140.2581745733764,28.451079047483013,25.614167497342425,732.0
143.2024903400425,140.26597976692335,28.460669843717632,25.607908111583228,733.0
143.21061357997922,140.2815462509076,28.47906877291007,25.59957899920047,734.0
143.2196767231487,140.30530376010094,28.466653028909533,25.593537688570642,735.0
143.22801567170032,140.3130131047792,28.437451541835006,25.575567462064964,736.0
143.23302600989425,140.3190606493805,28.430921756839304,25.543213854795013,737.0
143.23539234516986,140.32100502613633,28.42356278426906,25.50860245390776,738.0
143.23683574610195,140.31965464981283,28.41592290090217,25.482092583495405,739.0
143.2484385581568,140.31026170203373,28.404821130339858,25.483693359283475,740.0
143.26397453225565,140.33168716329604,28.403217202218123,25.449302410080666,741.0
143.2835717744024,140.35525899936815,28.400948715422683,25.415004158854142,742.0
143.29643288673608,140.36282847775837,28.3975705445297,25.386902464327317,743.0
143.3163897375562,140.36607046785537,28.39611352550089,25.381220089625636,744.0
143.325580174561,140.3646704765201,28.392525556907035,25.36375194317029,745.0
143.33340774598062,140.35948995309312,28.387772679459292,25.332072595932942,746.0
143.34108176688366,140.34865436563578,28.381396812418515,25.29816085216329,747.0
143.3502023331126,140.34350910578866,28.37420243165325,25.272251289819724,748.0
143.3549692658062,140.33825776707633,28.36584097632746,25.274112992592553,749.0
143.35538944424218,140.32975543670148,28.35584229405008,25.2404141752691,750.0
143.35703024240692,140.3206136361332,28.34385514976042,25.20680510180003,751.0
143.35370592407546,140.31553303289365,28.328016689898153,25.173285414164656,752.0
143.34773048108076,140.30875450207014,28.309061407794086,25.14449751973771,753.0
143.3474470462498,140.29711445123795,28.287853681463044,25.135736002771267,754.0
143.3441486301053,140.29308037893625,28.267083996551218,25.130469088444784,755.0
143.33015095303094,140.29059266829483,28.245134590912038,25.11968099824472,756.0
143.31868791554868,140.28905890476835,28.22559418966573,25.1028352518539,757.0
143.30466270010155,140.28754096629038,28.205930488194635,25.082289911956,758.0
143.30475047532408,140.28255079373926,28.18562245702634,25.07492765861039,759.0
143.30574666636986,140.27086736027547,28.175597527777175,25.069775406015214,760.0
143.30576943937473,140.26438831530285,28.164019272753215,25.053083783905333,761.0
143.30255601866313,140.25923875784434,28.152456907477312,25.022477320808488,762.0
143.28994723132814,140.2537262450416,28.13387080978444,24.989682461934557,763.0
143.2774374640866,140.2379936747643,28.11435955574974,24.966985324524224,764.0
143.26489447561335,140.2221981522944,28.094988438089224,24.966944043584203,765.0
143.248775195323,140.21297582407578,28.07339730406467,24.934350121856287,766.0
143.23493269695538,140.2028685974268,28.05183507620973,24.901841190797803,767.0
143.2191164862843,140.1875866347264,28.044682472694692,24.86941691841395,768.0
143.20422925201518,140.17204236413923,28.03599984520807,24.83707697443682,769.0
143.20430517559018,140.17248084291725,28.02886218307144,24.823140470226946,770.0
143.20126086648713,140.16589238982027,28.019613351763997,24.806985230940523,771.0
143.18773838448638,140.1461974908433,28.015555950103778,24.792195431974278,772.0
143.17669684916228,140.1466447963512,28.004350181646355,24.786041019303013,773.0
143.18171202373966,140.14011525979927,27.992250646973464,24.76999632933026,774.0
143.1888639950586,140.12245240115257,28.015718499559068,24.74026853910417,775.0
143.19742872663238,140.11950348580913,28.00455584290051,24.708386749749657,776.0
143.2045420613419,140.1354671650573,27.968513943488794,24.69273842761196,777.0
143.21302850972913,140.16484936491307,27.932564696774797,24.686751404487893,778.0
143.2201035563096,140.17072049735665,27.896707745944536,24.686186601144854,779.0
143.22508039895067,140.1788707515674,27.860942736013836,24.685013253719998,780.0
143.2192437616494,140.1898042700903,27.825269313816637,24.6850852207603,781.0
143.21613698393597,140.1981997915362,27.789687127993343,24.68572964425069,782.0
143.21057433818078,140.19926289811778,27.754195828979302,24.695419991499495,783.0
143.21729904915026,140.1984903470841,27.71879506899336,24.69665882654435,784.0
143.2426263965774,140.18517200236627,27.683484502026488,24.70377985564005,785.0
143.25929630913262,140.16915616571254,27.648263783830526,24.70259308179033,786.0
143.27037646813412,140.16091608230798,27.61313257190698,24.702642162388045,787.0
143.281668402886,140.14769612502533,27.57809052549593,24.704495623988468,788.0
143.2910943618177,140.1349836458955,27.54313730556501,24.703312455402624,789.0
143.30032504406014,140.12738325910027,27.50827257479847,24.703360439018816,790.0
143.3296408739913,140.13490270986907,27.473495997586337,24.70397442631493,791.0
143.38009143663334,140.13603365625167,27.438807240013627,24.69972864719745,792.0
143.39501037657556,140.12608570943163,27.404205969849677,24.712762092561523,793.0
143.4285859983356,140.1130095180389,27.36969185653752,24.71157596348998,794.0
143.44778762293018,140.13009459132812,27.335264571183387,24.711613250972626,795.0
143.4721275066016,140.13487975678424,27.30092378654622,24.712213013710407,796.0
143.50259703943857,140.14900095368188,27.266669177027342,24.70798353359944,797.0
143.53299020753158,140.1740219919275,27.233785430806346,24.696343330921255,798.0
143.57403553283905,140.1897188223177,27.22459420999182,24.681613725419513,799.0
143.58999946050423,140.18897365239943,27.212599223043284,24.673310124010857,800.0
143.60027775913863,140.18975020108363,27.201032525409776,24.66749994360681,801.0
143.60666705095508,140.19581364419815,27.17894456276773,24.65286140070335,802.0
143.61101994480984,140.19506366816267,27.15782904253786,24.639187048632603,803.0
143.61278640010235,140.19041599361685,27.13597351793414,24.633150096715163,804.0
143.6066421519863,140.18772085987737,27.125860872716395,24.615443312979107,805.0
143.60314724061877,140.1773129454097,27.11012710543566,24.597161125245883,806.0
143.59636928038668,140.16977629751608,27.094413186362512,24.575161449080635,807.0
143.5875350774819,140.15243383682957,27.08560468347982,24.556868496913182,808.0
143.57780031644924,140.1413470781602,27.074417750277174,24.54282547610115,809.0
143.5695196571959,140.14028416657044,27.067420288842804,24.56738677617088,810.0
143.5652081196844,140.1396100589516,27.056368039710783,24.624046618023343,811.0
143.56956382497586,140.12957719520364,27.02773227083348,24.619335335055933,812.0
143.5635332011649,140.12698341431573,27.00276626603586,24.615601015250615,813.0
143.56012559721967,140.1173032280917,26.974933495674282,24.611589220391583,814.0
143.55492614441664,140.109364043844,26.948733706431934,24.604205054447423,815.0
143.5489356303508,140.0997291759324,26.919064883702205,24.59692934839499,816.0
143.54555840631087,140.0857660948014,26.889484068008002,24.592619918892463,817.0
143.5389419942412,140.08662545960166,26.860122589773024,24.589357099421097,818.0
143.56515338873118,140.0944902866128,26.837757373854725,24.584091838535038,819.0
143.59169994963924,140.10500669933393,26.81445412206843,24.584584350691983,820.0
143.59712381417975,140.11310669365974,26.789928780794497,24.58779376341358,821.0
143.607246863342,140.11634484745082,26.774214538720962,24.578757517959303,822.0
143.61650392238,140.117455743438,26.77832653210425,24.567365819675647,823.0
143.62187793793223,140.11306562724448,26.769966912526453,24.569072242838523,824.0
143.6419194871128,140.10250814328575,26.75888647342177,24.56391090404955,825.0
143.6572987343015,140.0967427752383,26.748219146478892,24.5558129489599,826.0
143.6717579711823,140.09220067458133,26.72734643467721,24.54687000706273,827.0
143.69103345015228,140.0873226441644,26.707413868715257,24.55345911445692,828.0
143.73879636093193,140.07484528240255,26.6867607606241,24.571835138563234,829.0
143.77473643853742,140.06057925501796,26.67749393334341,24.574173675158725,830.0
143.7884982608867,140.0604690537764,26.662773055498764,24.570197749726187,831.0
143.82006743852273,140.0661296119761,26.650986328516588,24.563999595379563,832.0
143.83792315294352,140.0681558797831,26.657719526513254,24.55644377353637,833.0
143.8606862367234,140.0667949488049,26.66226596247108,24.551764002828367,834.0
143.8893037923413,140.07242759374756,26.66328911191085,24.546685204911128,835.0
143.92115329681502,140.07443905678755,26.66632692224436,24.540544831859002,836.0
143.95657493059838,140.09168208849636,26.67856899423268,24.53305314149836,837.0
143.97135846608094,140.1067466557818,26.676374997819515,24.525107970685116,838.0
143.9770237000855,140.10992677789642,26.680525188636377,24.517634749269337,839.0
143.9818661632252,140.10758331047202,26.672441230078476,24.514254129461197,840.0
143.98557624010166,140.1128548170752,26.66168755994897,24.509256167050342,841.0
143.97925924535886,140.11601635424012,26.66494541136382,24.50137700295646,842.0
143.9754757155183,140.11172689237267,26.656213235229618,24.490127402800944,843.0
143.96855374587113,140.10920016224745,26.650196052300878,24.481245749451713,844.0
143.9578611773356,140.10492891945185,26.641943171325263,24.475256818153422,845.0
143.94991703102912,140.09511096777277,26.643455545014596,24.46431481683105,846.0
143.9415587657283,140.08902997926117,26.655580085311474,24.45805206082421,847.0
143.93067842037573,140.08460945514875,26.65343907105993,24.444722023949367,848.0
143.92654650281625,140.07986102409362,26.657567393818592,24.432477936200808,849.0
143.91000384219421,140.07011876618168,26.649605549825864,24.420835448789237,850.0
143.89373297053888,140.06309775481748,26.641031979182728,24.40929401696204,851.0
143.87388601515576,140.04950298580582,26.630454012835287,24.406088172001326,852.0
143.85033075605241,140.0439822485846,26.620274904284017,24.392897190311942,853.0
143.8244394207816,140.03964553111777,26.600211920188237,24.38078547407671,854.0
143.79479476750532,140.0349830117707,26.5810574990163,24.370965516876474,855.0
143.76703583573402,140.024038716975,26.561203445000096,24.353679039655834,856.0
143.74962324367885,140.0133227155922,26.552375079390586,24.340397838177076,857.0
143.72940747577482,139.99959395083417,26.53826327212375,24.325195972413493,858.0
143.71250884442475,139.9996030444538,26.524892349034005,24.325998989745873,859.0
143.69826252502114,140.0350686223091,26.516553517154335,24.319991330181875,860.0
143.6545680831411,140.06204915366814,26.50908754649383,24.306572003091702,861.0
143.63404868957448,140.09275514333316,26.500786397289684,24.342272035570716,862.0
143.61421704221297,140.11073832960733,26.493419398834636,24.364220130849162,863.0
143.57343656909484,140.1290807033263,26.49680808472632,24.38882781953787,864.0
143.53168186936384,140.1437866689093,26.497584159992353,24.423344151012916,865.0
143.5251938342702,140.143177229906,26.502829945930706,24.447884169314285,866.0
143.50850976905144,140.15783301272344,26.52278701344017,24.45485662931855,867.0
143.48782664207738,140.15199770223086,26.559941087577318,24.471283914835478,868.0
143.48060372432022,140.13137032181828,26.55988015768021,24.485855035516057,869.0
143.45918285158473,140.10032049784206,26.554227038725024,24.508194202409207,870.0
143.4433021808528,140.0931490908474,26.54945079372885,24.546051693526437,871.0
143.44244001018865,140.08788762932025,26.552521420154665,24.569245432830204,872.0
143.43909081868313,140.08914016027205,26.553623047879853,24.58999503672735,873.0
143.44436038609587,140.1008710856172,26.55725353256954,24.616168840210012,874.0
143.44256062018877,140.11319103753712,26.526902385675175,24.644369231011336,875.0
143.4344704317588,140.11687094224854,26.499014078438147,24.664579906390674,876.0
143.42454204212999,140.12256824113067,26.50935288847454,24.69081431729944,877.0
143.40780255543882,140.13267324814294,26.52315784919505,24.716191224831483,878.0
143.40486938467558,140.1402680574605,26.54139088918459,24.70716489952684,879.0
143.40019582268326,140.13507117365575,26.551159469919018,24.679468435053543,880.0
143.40189693571597,140.133152187584,26.5624395789605,24.707404918999416,881.0
143.40198351613984,140.1309136138551,26.577277217562607,24.768424045799517,882.0
143.3919622341163,140.1252079172428,26.588266833399533,24.76392807841864,883.0
143.3769512160033,140.1316345440775,26.602973116042353,24.77852551120544,884.0
143.35571749302815,140.15270589835376,26.604926876681912,24.779272940006344,885.0
143.33394335340535,140.17993247081816,26.617726512464426,24.783226020353585,886.0
143.31466274556487,140.1973307937349,26.628984372400613,24.795416203382892,887.0
143.28863147561225,140.21507991358743,26.643578557442567,24.83012462263372,888.0
143.27381145861338,140.2292921307067,26.652377598351997,24.830810646680252,889.0
143.26576348069483,140.22352077270048,26.663285137110915,24.83468805283866,890.0
143.2568055088044,140.20332243751642,26.675241555476344,24.84676575240601,891.0
143.24334646327702,140.16722005810217,26.688864229367816,24.85881637192948,892.0
143.23427707756983,140.14383974393368,26.70301656119576,24.87643891202906,893.0
143.22282316041162,140.14571471432953,26.714090869601428,24.884775742348257,894.0
143.22787830974872,140.16299575364084,26.72847581912104,24.883228506881945,895.0
143.23325421870817,140.18062471956623,26.735946518231646,24.891602803122193,896.0
143.22139997766166,140.19474859494312,26.739601986952447,24.903296702926777,897.0
143.22296352371177,140.18993369421594,26.74137531578886,24.91612337640296,898.0
143.22904598862024,140.1894832076112,26.747598497647655,24.924043513393183,899.0
143.23439670723002,140.2031985966398,26.758549441845673,24.928222240555172,900.0
143.23580721383453,140.1975266598013,26.77278925455134,24.925044753187677,901.0
143.23794785624344,140.1822741628629,26.77451792642218,24.924428331352733,902.0
143.2363029276314,140.17663796058417,26.7651725736085,24.92671468716916,903.0
143.2353778137734,140.17958597470337,26.764446045992116,24.93514879153973,904.0
143.23258479111476,140.18913303122983,26.768194763594266,24.93595709858407,905.0
143.23755250473752,140.18511342349234,26.76992087454179,24.94186295903449,906.0
143.23427699664703,140.18750899274627,26.777556905749666,24.937294736200368,907.0
143.23261624641887,140.18614319916512,26.791377764390607,24.933600946109102,908.0
143.22977797945796,140.1931180865032,26.811757614698728,24.941697696271426,909.0
143.22591970695305,140.19841194170021,26.823301236991046,24.93714471512001,910.0
143.2154342673302,140.20418157234,26.836477269295848,24.933463253669093,911.0
143.1988877385283,140.19857696919615,26.85017290447395,24.92953401764533,912.0
143.18303288257738,140.20648748477976,26.86085557191249,24.93480461560466,913.0
143.17284903916098,140.2190086074997,26.874780916680262,24.94757220307341,914.0
143.16637168862465,140.22476855623697,26.876373561888315,24.943037681374406,915.0
143.15349543978195,140.22347743910478,26.864823130427684,24.93936988186781,916.0
143.14122964231467,140.2359168691413,26.835526703895045,24.935455628997722,917.0
143.12887564179894,140.26015674108936,26.820409330337185,24.928547174037924,918.0
143.121617162682,140.27686195127094,26.819288239207633,24.92173398768496,919.0
143.15066128585923,140.29390726352258,26.813764556338928,24.916338179395566,920.0
143.16657275917007,140.3075400905249,26.807248525333133,24.91430325050882,921.0
143.17706387140342,140.30188417231952,26.802635954913818,24.90927375504594,922.0
143.19327976092185,140.29291216930355,26.790273147493416,24.909358996705947,923.0
143.2026191948025,140.29195362420134,26.775945393623214,24.9118591625051,924.0
143.21014421762555,140.30082718785084,26.758284912116594,24.90347877422131,925.0
143.21211085453956,140.3143789305558,26.74140379841709,24.893003516182745,926.0
143.212604913049,140.3207949191731,26.732866778361508,24.88883789488966,927.0
143.21408661989486,140.3376459475175,26.72370408254158,24.890587876158982,928.0
143.20751968280334,140.3511142951872,26.71313937514282,24.886690773645054,929.0
143.20686421878344,140.3674395730869,26.700645932038512,24.880805443064077,930.0
143.20678597646312,140.3841861999931,26.693279078473655,24.88230519516546,931.0
143.1995451474469,140.39756125871912,26.688490730666445,24.89488252817713,932.0
143.18878531530777,140.3958809007077,26.688806004813035,24.89661665249079,933.0
143.1827837607232,140.40763299870002,26.682290307435387,24.892733957617374,934.0
143.17849231507435,140.4083348134471,26.674103483644434,24.886873636094077,935.0
143.17999780284242,140.4271592409946,26.694507456655735,24.879804326653804,936.0
143.1738635407213,140.45153293030245,26.6886908594002,24.867403254800383,937.0
143.2060935560674,140.4793357867146,26.686079241970873,24.86286071728725,938.0
143.23842898441399,140.49545177085866,26.68411323638837,24.86042374088684,939.0
143.2645454203751,140.51190187453093,26.684782848250826,24.8570380923438,940.0
143.290080366042,140.52501328691997,26.677313098680948,24.84460147459525,941.0
143.31864930429674,140.52402450730298,26.665595577646283,24.833141697579148,942.0
143.34807384357924,140.51826497283622,26.651138820472973,24.82714849388453,943.0
143.3704455927663,140.5030518405163,26.63803124355181,24.814783061995836,944.0
143.38738029306361,140.49318961219123,26.622333190158123,24.803391219099993,945.0
143.40480239303787,140.48599195988058,26.604734999095,24.792538124403656,946.0
143.42403297299893,140.47371067478383,26.59524433491791,24.781057884318635,947.0
143.4372028653366,140.46372313700655,26.58270024624802,24.77512787786335,948.0
143.45002145116482,140.46330668145376,26.56971832516963,24.762643431769746,949.0
143.4562394736974,140.4692140100177,26.55052273087294,24.751628462504932,950.0
143.46106434568867,140.46356056048577,26.528722724402563,24.74574810845888,951.0
143.46265921658951,140.45493004711128,26.515724750073137,24.726488421701866,952.0
143.45918442575498,140.44258688010686,26.508814718977863,24.705285390829147,953.0
143.4711242124498,140.4251307866101,26.486160475736447,24.686162431747114,954.0
143.4759132894393,140.41703232450521,26.462774810045552,24.678820172638623,955.0
143.43852421566675,140.40579629976216,26.45347158209455,24.66951547519001,956.0
143.47025929821248,140.40130895250698,26.435223722834547,24.653348635051216,957.0
143.50167767135997,140.3957676942112,26.414617073910975,24.645508050845024,958.0
143.5165926354202,140.38382467093982,26.40864888536712,24.628574764542247,959.0
143.52630387042325,140.37815652896694,26.390139653295133,24.616052021634424,960.0
143.5415151357994,140.37026422331104,26.374237917369303,24.602340958833963,961.0
143.54839845198475,140.36614515316387,26.35860288141916,24.588708401942295,962.0
143.55306750108696,140.36199467093758,26.362483522792065,24.574917763957252,963.0
143.5531889073024,140.36142764805834,26.373106930212263,24.56334863010177,964.0
143.55426086580883,140.36219246545912,26.3868017631236,24.551673469015466,965.0
143.54759331011115,140.35673759075902,26.3888154789817,24.535968481715972,966.0
143.54661124685802,140.35124141074866,26.38154007200501,24.522673555965387,967.0
143.5461850168701,140.35582862692215,26.37112130988925,24.509533780377115,968.0
143.5328650893581,140.35545689448168,26.34390653041568,24.498966784672422,969.0
143.5258219613565,140.36833759967564,26.336742098350857,24.488810910998335,970.0
143.5140799740962,140.37476174819014,26.332005494748024,24.48778624994754,971.0
143.50719438425045,140.39079445135332,26.326326991152605,24.477860543929076,972.0
143.51185779468537,140.40359912399595,26.32245045631969,24.46795524018403,973.0
143.51242247422888,140.4080821366776,26.315295473235704,24.459985289146815,974.0
143.51222827366362,140.40946257622477,26.304091851935855,24.450118637568202,975.0
143.50215637100828,140.40401515914374,26.291025598574677,24.44027220453791,976.0
143.48927547991534,140.4008792236539,26.27480141679517,24.425082570756395,977.0
143.4781735407205,140.41216520587886,26.25931222682542,24.410477035985906,978.0
143.46551767694197,140.42804506697888,26.251721086866347,24.395944861547584,979.0
143.45358432557097,140.4407202668418,26.243535539897575,24.381442344608118,980.0
143.44365186913262,140.44309962346065,26.234552229192893,24.3631233680242,981.0
143.42943416385344,140.43908424706203,26.22785283639636,24.344800431804217,982.0
143.42624854112398,140.43364548740595,26.2191122121563,24.325971326048244,983.0
143.43094208197385,140.4247197013336,26.219888156564107,24.30884803931802,984.0
143.4175669227601,140.42057320979103,26.214185878896615,24.29246644026589,985.0
143.4068610115418,140.41614381656547,26.207227776516923,24.275960183528603,986.0
143.37879454968402,140.41075034107263,26.22672028672572,24.263746569964244,987.0
143.35150715456038,140.39842573804845,26.221677407719135,24.251876676811275,988.0
143.34084256977744,140.3808338010029,26.21967267192841,24.24037515490184,989.0
143.32546250994267,140.36623167714615,26.218279063168886,24.226535282118,990.0
143.30753822890335,140.35127430740215,26.219384279439247,24.212723340459863,991.0
143.28830361791023,140.3357992324955,26.21276771111622,24.201280885388435,992.0
143.2652560431245,140.32775204976616,26.20586008696859,24.191405411057634,993.0
143.2399513182829,140.32248548181383,26.19522985376643,24.18651609834171,994.0
143.2288048814369,140.30813472078776,26.18200135498196,24.182683753854263,995.0
143.23364011020794,140.29403104091267,26.170049130937695,24.173244258866017,996.0
143.22593030199909,140.28007766340042,26.15563922286907,24.16382369967514,997.0
143.180248366943,140.26356784478833,26.1394256008466,24.16424608660298,998.0
143.19598916663836,140.24578649559436,26.13089472038869,24.161483712288405,999.0
143.20638501420643,140.23416570909873,26.11946727394416,24.159372228576114,1000.0
143.22026218791598,140.21617633688558,26.107622508578437,24.154438031508462,1001.0
143.2280111992789,140.19758304301277,26.089884266297737,24.14491337449829,1002.0
143.23879166301498,140.18758309298133,26.06967373021722,24.15508858484341,1003.0
143.2454039731319,140.18250859139982,26.058380847364962,24.148823842583926,1004.0
143.25017938483765,140.19110726201242,26.051709321081532,24.139552770748562,1005.0
143.25118711844203,140.19582638748363,26.030680451643747,24.131614423480418,1006.0
143.2492288271797,140.19453323021827,26.008954701186234,24.122943754601984,1007.0
143.25342950531822,140.19425580996707,26.00058162002324,24.113725949932782,1008.0
143.25817803181187,140.19802760797504,25.983723035930325,24.105836801735617,1009.0
143.2598526030175,140.19297291084354,25.96594873726296,24.09655661595371,1010.0
143.25473989924686,140.17520221965944,25.95940823102681,24.081732853346754,1011.0
143.24670281646223,140.14340854157678,25.942293979905497,24.06659491479348,1012.0
143.237439598864,140.0953188701918,25.92765062101968,24.054215805674282,1013.0
143.24218047967122,140.05398405688965,25.913257803181725,24.041366399586625,1014.0
143.2464487433219,139.99524067146686,25.897016202180446,24.02877844270421,1015.0
143.2397308337631,139.9469385107654,25.885363559298852,24.022503471672458,1016.0
143.22924086103708,139.93703014435374,25.87351784868211,24.034623568529526,1017.0
143.2146066423304,139.91721718926152,25.855094129816028,24.028224134768692,1018.0
143.2046180876569,139.89273715967354,25.837217719735797,24.017330282364636,1019.0
143.1975239389312,139.8667206842262,25.82015821387246,24.009409207965163,1020.0
143.1994893302561,139.8391615195593,25.804584983009473,24.003053273383415,1021.0
143.18913616721383,139.8151058207027,25.789144940832802,23.99059174221675,1022.0
143.18020427797072,139.79496303842248,25.772053252548595,23.97812473377398,1023.0
143.17607064920418,139.77737782988615,25.75756557033582,23.962521096338655,1024.0
143.16503436012744,139.75745058840067,25.743983262320498,23.94678718438958,1025.0
143.14713471650157,139.73702857932207,25.737754718139406,23.93604702976058,1026.0
143.1318015765634,139.71282288233905,25.7303922214209,23.93185270226595,1027.0
143.11649826763679,139.69165798387624,25.7184454902156,23.922025376390327,1028.0
143.11715889713548,139.67120357164373,25.700756392204084,23.905007398683228,1029.0
143.1219429105726,139.6467115724911,25.683101641955695,23.88179865363596,1030.0
143.12663094583164,139.62118938215247,25.664296244477665,23.858634930402562,1031.0
143.13700814204293,139.60344285286655,25.643693615771472,23.83661919108996,1032.0
143.14736524687726,139.60312730984438,25.62314878248323,23.820529007808926,1033.0
143.16357306578743,139.6082448297837,25.60264368775067,23.806118438168877,1034.0
143.1850224023071,139.6308405532843,25.5816710652325,23.794047141696268,1035.0
143.18971320378884,139.6381681417678,25.56244175408077,23.786880538302096,1036.0
143.19398357722034,139.643086457483,25.542710614491494,23.780837259094476,1037.0
143.19447056979072,139.65116021357161,25.524225879367275,23.76996533197069,1038.0
143.1990564341831,139.65844708749717,25.505776726023857,23.756720354386225,1039.0
143.19763722311473,139.66527079418307,25.487246649705078,23.741569661737778,1040.0
143.19091026304918,139.66658236137877,25.47171114150046,23.72112246764306,1041.0
143.179950496322,139.65705933583388,25.456076102017256,23.71162326260662,1042.0
143.16781853591274,139.64509617940402,25.441193874731983,23.712007258661203,1043.0
143.163866703276,139.63730677058072,25.421432194775345,23.702541123070652,1044.0
143.15146906368756,139.62763822702655,25.403534872252813,23.679859265536614,1045.0
143.141202239663,139.61283799627282,25.390191786014203,23.65722077675503,1046.0
143.1300294571696,139.601368396149,25.375954098857868,23.635712821820018,1047.0
143.11248388329943,139.58842974946057,25.365265672006498,23.62176526124937,1048.0
143.10233199961158,139.5735749613199,25.35469591083861,23.606873206662858,1049.0
143.10410840428622,139.58540965183298,25.345115055388156,23.58965458154583,1050.0
143.13309503831974,139.5902675869658,25.34153800776662,23.577589208364934,1051.0
143.15320209083626,139.61320567191316,25.33584595351258,23.57794782924495,1052.0
143.15784738109892,139.62043170852314,25.329595304975037,23.56868991269498,1053.0
143.16876318306163,139.6284828527811,25.328543439345527,23.554871783816015,1054.0
